id,winner,album_name,track_name,popularity,track_genre,duration_ms
44419,1,"Smoke & Mirrors","From Where You Are",55,grunge,181280.00
44420,1,"Mad Season","If You're Gone",64,grunge,274933.00
44421,1,"Full Circle",Rain,55,grunge,208240.00
44422,1,"Full Circle","On My Sleeve",55,grunge,254386.00
44423,1,"Who We Are","Whatever It Takes",58,grunge,207240.00
44424,1,"Hybrid Theory (20th Anniversary Edition)","A Place for My Head",51,grunge,184640.00
44425,1,"Hybrid Theory",Papercut,54,grunge,184866.00
44426,1,"Siamese Dream (2011 - Remaster)","Today - 2011 Remaster",62,grunge,201173.00
44427,1,"Full Circle",Overcome,58,grunge,226826.00
44428,1,"Third Eye Blind","How's It Going to Be",66,grunge,253413.00
44429,1,"The Reason (15th Anniversary Deluxe)","Out Of Control",61,grunge,162106.00
44430,1,"All the Right Reasons (Walmart Exclusive Edition)","If Everyone Cared",55,grunge,218013.00
44431,1,"Human Clay","With Arms Wide Open - New Version With Strings",62,grunge,235266.00
44432,1,"Out Of Ashes","Inside of Me",56,grunge,138280.00
44433,1,"Karma and Effect",Remedy,70,grunge,207213.00
44434,1,"Nevermind (Remastered)","On A Plain",56,grunge,194426.00
44435,1,"In Utero - 20th Anniversary Remaster","Frances Farmer Will Have Her Revenge On Seattle",59,grunge,250013.00
44436,1,Weathered,"Don't Stop Dancing",61,grunge,272866.00
44437,1,"In Utero - 20th Anniversary Remaster","Pennyroyal Tea",58,grunge,218813.00
44438,1,"Transit Of Venus","Chalk Outline",62,grunge,181986.00
44439,1,Yield,Wishlist,58,grunge,206586.00
44440,1,"Silver Tongue","Silver Tongue",55,grunge,258786.00
44441,1,"Sixteen Stone (Remastered)","Machinehead - Remastered",60,grunge,256333.00
44442,1,Bleach,"Negative Creep",58,grunge,175744.00
44443,1,"Collective Soul","The World I Know",64,grunge,255466.00
44444,1,"Phobia (Explicit Version)","Had Enough",60,grunge,228213.00
44445,1,"Phobia (Explicit Version)","Evil Angel",58,grunge,220000.00
44446,1,"Mellon Collie And The Infinite Sadness (Deluxe Edition)","Tonight, Tonight - Remastered 2012",69,grunge,254626.00
44447,1,"MTV Unplugged In New York","All Apologies",60,grunge,263226.00
44448,1,"House of Gold & Bones, Part 1","Absolute Zero",66,grunge,229840.00
44449,1,II,"Tiki God",33,grunge,173400.00
44450,1,"Thank You","Big Bang Baby",32,grunge,202813.00
44451,1,"Almeria (Deluxe)","Between The Raindrops",54,grunge,285120.00
44452,1,AMERICA,"Dangerous Night",54,grunge,199773.00
44453,1,Core,Creep,58,grunge,332626.00
44454,1,"The Greatest Hits","Let Me Go",54,grunge,243053.00
44455,1,"Minutes to Midnight","In Between",43,grunge,196746.00
44456,1,Reanimation,"P5hng Me A*wy (Mike Shinoda Reanimation) [feat. Stephen Richards]",45,grunge,277973.00
44457,1,"Dressed Up As Life","All The Same",57,grunge,258586.00
44458,1,"It's Not Over....The Hits So Far","No Surprise",53,grunge,270640.00
44459,1,"Light Grenades",Dig,64,grunge,257253.00
44460,1,"The Reason (Acoustic) / Right Before Your Eyes","The Reason - Acoustic",51,grunge,234187.00
44461,1,Lifehouse,Blind,55,grunge,300066.00
44462,1,Meteora,"Don't Stay",52,grunge,187933.00
44463,1,flutter,flutter,62,grunge,267491.00
44464,1,"Montage Of Heck: The Home Recordings (Deluxe Soundtrack)","Burn The Rain",55,grunge,76453.00
44465,1,"Immortal Verses","Price Of Fame",50,grunge,234733.00
44466,1,"MTV Unplugged In New York",Dumb,58,grunge,172933.00
44467,1,"Wasting Light","These Days",64,grunge,298266.00
44468,1,"Hybrid Theory (20th Anniversary Edition)","With You",50,grunge,203266.00
44469,1,Amends,B12,48,grunge,213680.00
44470,1,"The Hunting Party","A Line in the Sand",49,grunge,395066.00
44471,1,"In This Life","Ready To Roll",59,grunge,191240.00
44472,1,"Natural Born Killer/Pink Lullabye","Natural Born Killer",61,grunge,196135.00
44473,1,"Minutes to Midnight (Deluxe Edition)","Hands Held High",38,grunge,233194.00
44474,1,"Black Gold: The Best Of Soul Asylum","Runaway Train",56,grunge,266066.00
44475,1,Ember,"The Dark of You",55,grunge,252613.00
44476,1,"Egypt Central","Over And Under",56,grunge,175053.00
44477,1,"Mister Asylum",Lydia,65,grunge,242560.00
44478,1,"The Reason (15th Anniversary Deluxe)","The Reason - Acoustic",50,grunge,234187.00
44479,1,"Exile on Mainstream (International)","Unwell - 2007 Remaster",60,grunge,237266.00
44480,1,"Eye of the Storm (Into The Vortex Remix)","Eye of the Storm",55,grunge,234149.00
44481,1,"The Hunting Party","Rebellion (feat. Daron Malakian)",49,grunge,224160.00
44482,1,"Hybrid Theory","One Step Closer",47,grunge,157333.00
44483,1,"Hybrid Theory","In the End",48,grunge,216880.00
44484,1,Blackbird,"Ties That Bind",53,grunge,199480.00
44485,1,"ATTENTION ATTENTION",MONSTERS,67,grunge,248373.00
44486,1,Awake,Awake,66,grunge,304373.00
44487,1,"Pawns & Kings","Pawns & Kings",52,grunge,378313.00
44488,1,"Dark Horse","I'd Come for You",58,grunge,262626.00
44489,1,"MTV Unplugged In New York","Something In The Way",57,grunge,241533.00
44490,1,"Smoke & Mirrors (International Version)","Halfway Gone",56,grunge,195306.00
44491,1,"In Utero - 20th Anniversary Remaster","Heart-Shaped Box",58,grunge,281160.00
44492,1,"In Utero - 20th Anniversary Remaster","Very Ape",59,grunge,115813.00
44493,1,"This Is War","This is War",55,grunge,243622.00
44494,1,"Out of Exile","Doesn't Remind Me",64,grunge,255000.00
44495,1,Facelift,"We Die Young",64,grunge,152560.00
44496,1,"The Best Of Gin Blossoms 20th Century Masters The Millennium Collection","Allison Road",33,grunge,198933.00
44497,1,"Isolate And Medicate","Nobody Praying For Me",64,grunge,197800.00
44498,1,"Higher Truth","Nearly Forgot My Broken Heart",59,grunge,234426.00
44499,1,"At Home - Alt Edition","Touch, Peel And Stand",32,grunge,297813.00
44500,1,"Superunknown (20th Anniversary)",Spoonman,67,grunge,246920.00
44501,1,"A Beautiful Lie","A Beautiful Lie",57,grunge,245306.00
44502,1,"3 Doors Down","Let Me Be Myself",47,grunge,228626.00
44503,1,"OK, I'M SICK",Ghost,62,grunge,259519.00
44504,1,"The Autumn Effect",Wasteland,54,grunge,229973.00
44505,1,Reanimation,"Pts.Of.Athrty - Jay Gordon Reanimation",48,grunge,225520.00
44506,1,Amends,"Soul Song",44,grunge,246440.00
44507,1,Ether,Dayflower,57,grunge,173508.00
44508,1,"My Darkest Days","Porn Star Dancing",68,grunge,199013.00
44509,1,Aurora,"Dear Agony - Aurora Version",51,grunge,255661.00
44510,1,Meteora,"Easier to Run",49,grunge,204173.00
44511,1,"End Of Silence","Breathe Into Me",54,grunge,214373.00
44512,1,"Minutes to Midnight (Deluxe Edition)","Valentine's Day",38,grunge,196884.00
44513,1,Audioslave,"I Am the Highway",66,grunge,334906.00
44514,1,"Hybrid Theory (20th Anniversary Edition)",Runaway,50,grunge,183973.00
44515,1,"Wonder What's Next (Expanded Edition)","The Red",70,grunge,238400.00
44516,1,"How Far We've Come","How Far We've Come",58,grunge,212253.00
44517,1,"Hybrid Theory","With You",45,grunge,203266.00
44518,1,"Leave This Town",September,52,grunge,240213.00
44519,1,"Nevermind (Remastered)","Endless, Nameless",51,grunge,403293.00
44520,1,"Shine On","What It Takes",59,grunge,189149.00
44521,1,"We Are Not Alone","Follow - Radio Edit",59,grunge,197040.00
44522,1,"Siamese Dream (2011 - Remaster)","Mayonaise - Remastered",55,grunge,348773.00
44523,1,"The Hunting Party",Wastelands,51,grunge,195893.00
44524,1,Incesticide,Dive,57,grunge,235000.00
44525,1,"Hybrid Theory",Crawling,46,grunge,208960.00
44526,1,"Hybrid Theory","Points of Authority",46,grunge,200240.00
44527,1,"Somebody That I Used to Know","Somebody That I Used to Know",59,grunge,209719.00
44528,1,Ember,"Red Cold River",58,grunge,200906.00
44529,1,"Maybe It’s Time (feat. Corey Taylor, Joe Elliott, Brantley Gilbert, Ivan Moody, Slash, AWOLNATION, Tommy Vext)","Maybe It’s Time (feat. Corey Taylor, Joe Elliott, Brantley Gilbert, Ivan Moody, Slash, AWOLNATION, Tommy Vext)",55,grunge,254200.00
44530,1,"Dark Before Dawn","Never Again",56,grunge,223546.00
44531,1,"Hybrid Theory (Bonus Edition)","Papercut - Live at Yalding House, London, England, 1/12/2001 - BBC One",52,grunge,189973.00
44532,1,"Live Through This",Violet,63,grunge,204933.00
44533,1,"Jar Of Flies","No Excuses",64,grunge,255573.00
44534,1,"Frogstomp (Deluxe Edition) [Remastered]","Suicidal Dream",57,grunge,192783.00
44535,1,"MTV Unplugged In New York",Polly,58,grunge,196466.00
44536,1,"Mellon Collie And The Infinite Sadness (Deluxe Edition)","Zero - Remastered 2012",70,grunge,160173.00
44537,1,"The Illusion of Progress","Save Me",31,grunge,292853.00
44538,1,"Sin After Sin","Sin After Sin",52,grunge,402328.00
44539,1,"The Sound of Madness","Sound of Madness",67,grunge,233986.00
44540,1,Rev,"Jane Says",33,grunge,287000.00
44541,1,Soup,"The Duke",31,grunge,217266.00
44542,1,Vs.,"Elderly Woman Behind the Counter in a Small Town - Remastered",65,grunge,196186.00
44543,1,Songbook,"Black Hole Sun - Recorded Live At Red Robinson Show Theatre, Vancouver, Canada on April 30, 2011",56,grunge,277733.00
44544,1,"Make Yourself","Pardon Me",69,grunge,223746.00
44545,1,"The Illusion of Progress","The Corner",32,grunge,317840.00
44546,1,"The Matchbox Twenty Collection",Downfall,31,grunge,247173.00
44547,1,"The Studio Album Collection",Bully,31,grunge,242746.00
44548,1,"The Ultimate Grunge Album Vol.1","Die Born",29,grunge,236573.00
44549,1,"Big Rock Ballads","How Did You Love",30,grunge,185546.00
44550,1,Clumsy,"Automatic Flowers",30,grunge,242640.00
44551,1,"Last Kiss","Soldier of Love",60,grunge,174173.00
44552,1,Audioslave,"Shadow on the Sun",58,grunge,343400.00
44553,1,RECHARGED,"CASTLE OF GLASS - M. Shinoda Remix",44,grunge,380306.00
44554,1,"End Of Silence","Already Over",49,grunge,264946.00
44555,1,"Rock Motivation","Hell Yeah",27,grunge,246836.00
44556,1,"Concrete and Gold",Run,61,grunge,323373.00
44557,1,"My Darkest Days","Come Undone",55,grunge,248493.00
44558,1,"My Darkest Days (Deluxe Edition)","Without You",46,grunge,262933.00
44559,1,"Minutes to Midnight (Deluxe Edition)","In Pieces",39,grunge,217987.00
44560,1,Reanimation,"1Stp Klosr (The Humble Brothers Reanimation) [feat. Jonathan Davis]",43,grunge,346040.00
44561,1,Candlebox,"Far Behind",67,grunge,299733.00
44562,1,"Chris Cornell (Deluxe Edition)","Nothing Compares 2 U - Live At SiriusXM/2015",60,grunge,303906.00
44563,1,"It's Not Over....The Hits So Far","Life After You",51,grunge,207213.00
44564,1,"Break The Spell (Expanded Edition)","Gone Too Soon",51,grunge,216120.00
44565,1,"Montage Of Heck: The Home Recordings","Sappy - Early Demo",50,grunge,148573.00
44566,1,Meteora,Figure.09,51,grunge,197506.00
44567,1,"Meteora (Bonus Edition)","Lying from You - Live LP Underground Tour 2003",48,grunge,184493.00
44568,1,"The Lonely Position Of Neutral",Downfall,64,grunge,191373.00
44569,1,"Alice In Chains","Heaven Beside You",62,grunge,327893.00
44570,1,"Minutes to Midnight (Deluxe Edition)","No More Sorrow",40,grunge,221764.00
44571,1,"Carry On","Billie Jean",53,grunge,281373.00
44572,1,"All American Nightmare","The Life",49,grunge,217186.00
44573,1,"With Arms Wide Open: A Retrospective","With Arms Wide Open - Acoustic Version",55,grunge,234666.00
44574,1,"Foo Fighters","Big Me",64,grunge,132840.00
44575,1,"Hybrid Theory","A Place for My Head",45,grunge,184640.00
44576,1,"Life Starts Now","Lost in You",58,grunge,232813.00
44577,1,"White Rabbit","White Rabbit",57,grunge,217786.00
44578,1,Incesticide,"Molly's Lips - BBC John Peel Session 1990",58,grunge,114133.00
44579,1,"In Utero - 20th Anniversary - Deluxe Edition","Moist Vagina - 2013 Mix",53,grunge,213453.00
44580,1,"Life Starts Now","The Good Life",64,grunge,173173.00
44581,1,"The Strange Case of... (Deluxe)","Here's to Us",56,grunge,177546.00
44582,1,"The Oracle (Deluxe Edition)","Cryin' Like A Bitch!!",65,grunge,201666.00
44583,1,"My Own Prison",One,58,grunge,302533.00
44584,1,"MTV Unplugged In New York","Pennyroyal Tea",56,grunge,220506.00
44585,1,"Riot Act","I Am Mine",60,grunge,215333.00
44586,1,"Onyx (Deluxe Edition)","Torn to Pieces",59,grunge,196258.00
44587,1,"The Reason (15th Anniversary Deluxe)","Same Direction",56,grunge,195293.00
44588,1,"Earth Is A Black Hole","Earth Is A Black Hole",50,grunge,175577.00
44589,1,Outsider,"The Mountain",62,grunge,198360.00
44590,1,"Siamese Dream (2011 - Remaster)","Cherub Rock - Remastered 2011",59,grunge,298253.00
44591,1,One-X,"Get Out Alive",58,grunge,262493.00
44592,1,"(Rotten Apples) The Smashing Pumpkins Greatest Hits",Today,66,grunge,202133.00
44593,1,Bleach,"Floyd The Barber",56,grunge,138047.00
44594,1,Slip,"Freezing Proces",29,grunge,199160.00
44595,1,"Thank You","Days of the Week",29,grunge,155253.00
44596,1,"Kudos to You!","Electric Spider",30,grunge,157586.00
44597,1,"The Presidents of The United States of America: Ten Year Super Bonus Special Anniversary Edition","Kick Out the Jams",29,grunge,86266.00
44598,1,"These Are the Good Times People","Bad Times",30,grunge,179746.00
44599,1,"Badmotorfinger (25th Anniversary Remaster)","Rusty Cage - Remastered",63,grunge,266200.00
44600,1,Rockklassiker,"Shelf In The Room",28,grunge,284720.00
44601,1,AMERICA,"Hail To The Victor",50,grunge,201956.00
44602,1,"The Boy Who Died Wolf","My Name Is Human",64,grunge,258773.00
44603,1,"Pearl Jam","Come Back",54,grunge,326040.00
44604,1,"Acoustic Back Porch Jam",Kryptonite,52,grunge,235360.00
44605,1,"One More Light Live","Leave Out All The Rest - One More Light Live",46,grunge,290720.00
44606,1,"LOVE LUST FAITH + DREAMS","Do Or Die",50,grunge,247813.00
44607,1,Aurora,"Far Away",54,grunge,292280.00
44608,1,"No Name Face",Breathing,47,grunge,265400.00
44609,1,"Life Starts Now","Last to Know",56,grunge,207466.00
44610,1,"A Beautiful Lie","From Yesterday",59,grunge,247373.00
44611,1,"Hybrid Theory (20th Anniversary Edition)","By Myself",49,grunge,189800.00
44612,1,"Minutes to Midnight (Deluxe Edition)","The Little Things Give You Away",38,grunge,383507.00
44613,1,Incesticide,Downer,55,grunge,103800.00
44614,1,"No One Sings Like You Anymore",Patience,55,grunge,253120.00
44615,1,"The Hunting Party","Keys to the Kingdom",47,grunge,218546.00
44616,1,Disclaimer,Broken,54,grunge,257600.00
44617,1,"House of Gold & Bones, Part 1",Taciturn,54,grunge,325626.00
44618,1,"Hybrid Theory (20th Anniversary Edition)","Pushing Me Away",47,grunge,191440.00
44619,1,"There Is Nothing Left To Lose","Ain't It The Life",51,grunge,254773.00
44620,1,"Life Starts Now","World so Cold",61,grunge,243000.00
44621,1,"Hybrid Theory",Runaway,44,grunge,183973.00
44622,1,Amaryllis,"I'll Follow You",60,grunge,238760.00
44623,1,"One Thing Remains","It Only Hurts",55,grunge,222706.00
44624,1,"Life Turns Electric (BonusTrack Version)","Living In A Dream",59,grunge,184773.00
44625,1,"Time Of My Life","When You're Young",50,grunge,256013.00
44626,1,"Scars & Souvenirs (Special Edition)","Bad Girlfriend",66,grunge,205626.00
44627,1,"Celebrity Skin",Malibu,64,grunge,230040.00
44628,1,EXPLOSIONS,"Neurotic (feat. Lukas Rossi)",59,grunge,197253.00
44629,1,"With The Lights Out - Box Set","Verse Chorus Verse - Outtake",54,grunge,196200.00
44630,1,"Feeding The Wolves","Don't Fight It",30,grunge,221653.00
44631,1,"Collective Soul",December,64,grunge,285000.00
44632,1,"Live Through This","Jennifer's Body",58,grunge,220533.00
44633,1,"Feeding The Wolves","Shoot It Out",30,grunge,199680.00
44634,1,"Eve 6","Inside Out",69,grunge,219466.00
44635,1,"Out Of Ashes","Crawl Back In",51,grunge,182760.00
44636,1,Fortress,"Addicted to Pain",52,grunge,256866.00
44637,1,Villains,"The Freshmen",63,grunge,269466.00
44638,1,Naveed,Starseed,28,grunge,244040.00
44639,1,"Hell Below / Stars Above","Little Sin",27,grunge,182200.00
44640,1,Vitalogy,"Immortality - Remastered",54,grunge,318066.00
44641,1,"North (Deluxe Edition)","She's so Mean",61,grunge,232320.00
44642,1,"Hell Below / Stars Above","Push The Hand",28,grunge,217400.00
44643,1,"(Rotten Apples) The Smashing Pumpkins Greatest Hits",Drown,62,grunge,270400.00
44644,1,"Red Hands Black Deeds","Soul Crusher",29,grunge,236160.00
44645,1,Dosage,Heavy,64,grunge,174912.00
44646,1,"Live On Two Legs","Hail, Hail - Live at ARCO Arena, Sacramento, CA - July 1998",29,grunge,223693.00
44647,1,"Rhino Hi-Five: Better Than Ezra","Desperately Wanting",29,grunge,277493.00
44648,1,"Folklore and Superstition","Peace Is Free",29,grunge,249933.00
44649,1,"Somewhere in the Stratosphere","With a Little Help from My Friends (feat. Will Hoge) - Acoustic; Live from Kansas City [Live Acoustic from Kansas City]",29,grunge,329333.00
44650,1,"Badmotorfinger (25th Anniversary Remaster)","Outshined - Remastered",64,grunge,311000.00
44651,1,Stay,Stay,54,grunge,246696.00
44652,1,"Heavy (feat. Kiiara)","Heavy (feat. Kiiara)",50,grunge,169800.00
44653,1,"Wake Up Call","Wake Up Call",41,grunge,235066.00
44654,1,"A Modern Way of Living With The Truth",Stray,50,grunge,216386.00
44655,1,Reanimation,"Ppr:kut (Cheapshot and Jubacca Reanimation) [feat. Rasco and Planet Asia]",43,grunge,206346.00
44656,1,Reanimation,"Plc.4 Mie Hæd (Amp Live Reanimation) [feat. Zion]",43,grunge,260746.00
44657,1,Daughtry,"What About Now",43,grunge,250533.00
44658,1,"It's Not Over....The Hits So Far",Home,48,grunge,255253.00
44659,1,"One More Light Live","Burn It Down - One More Light Live",44,grunge,253573.00
44660,1,"Break The Spell (Expanded Edition)","Crawling Back To You",50,grunge,225440.00
44661,1,Sinner,"Tear Away",63,grunge,254200.00
44662,1,"Seventeen Days","Landing In London",47,grunge,271373.00
44663,1,Reanimation,"Rnw@y (Backyard Bangers Reanimation) [feat. Phoenix Orion]",44,grunge,193400.00
44664,1,"Shallow Bay: The Best Of Breaking Benjamin (Explicit)","So Cold",56,grunge,273040.00
44665,1,"Hoobastank (20th Anniversary Edition)","Running Away",55,grunge,178440.00
44666,1,Amends,Sometimes,44,grunge,206680.00
44667,1,"Dark Before Dawn",Hollow,53,grunge,231053.00
44668,1,"Hybrid Theory","By Myself",44,grunge,189800.00
44669,1,"Foiled For The Last Time","Hate Me",48,grunge,380053.00
44670,1,Unplugged,"Down In A Hole - Live at the Majestic Theatre, Brooklyn, NY - April 1996",56,grunge,346026.00
44671,1,"Celebrity Skin",Petals,59,grunge,329240.00
44672,1,"Live to Rise","Live to Rise",45,grunge,280653.00
44673,1,"The Better Life",Loser,60,grunge,264800.00
44674,1,"Dearly Beloved","Changes Are Coming",49,grunge,221224.00
44675,1,"Hybrid Theory","Pushing Me Away",43,grunge,191440.00
44676,1,"The Heroin Diaries Soundtrack","Life is Beautiful",62,grunge,215000.00
44677,1,Bleach,"Mr. Moustache",55,grunge,203929.00
44678,1,"MTV Unplugged In New York","On A Plain",56,grunge,224733.00
44679,1,"Live Through This","Doll Parts",60,grunge,211960.00
44680,1,Fortress,"Cry of Achilles",47,grunge,390866.00
44681,1,Incesticide,"Been A Son - BBC Mark Goodier Session",55,grunge,115600.00
44682,1,"Human Clay","What If",58,grunge,318093.00
44683,1,Blackbird,"Before Tomorrow Comes",45,grunge,246786.00
44684,1,"No Code","Present Tense",56,grunge,345786.00
44685,1,Tangerine,Candyman,28,grunge,175514.00
44686,1,"Higher Truth","Before We Disappear",53,grunge,229680.00
44687,1,"One Step Closer (100 gecs Reanimation)","One Step Closer - 100 gecs Reanimation",51,grunge,141071.00
44688,1,Unstable,Promises,29,grunge,256333.00
44689,1,"Jar Of Flies","Rotten Apple",60,grunge,418466.00
44690,1,"The Things We Think We're Missing","When I Come Undone",30,grunge,228520.00
44691,1,"The Best Of - Volume One","Ana's Song (Open Fire) - Acoustic Re-Mix",28,grunge,229666.00
44692,1,"Dark Horse","Something in Your Mouth",64,grunge,219253.00
44693,1,"The Studio Album Collection",45,28,grunge,249573.00
44694,1,"Collected: 1996-2005",Sleepwalker,29,grunge,212266.00
44695,1,Vitalogy,"Nothingman - Remastered",56,grunge,274440.00
44696,1,"Nothing's Shocking","Mountain Song",62,grunge,242720.00
44697,1,"Throwing Copper",Waitress,28,grunge,168960.00
44698,1,"Short Bus","Hey Man, Nice Shot - Remastered Version",66,grunge,314440.00
44699,1,Horrorscope,"Jet Pack",29,grunge,213133.00
44700,1,"Live On Two Legs","Go - Live at Continental Airlines Arena, E. Rutherford, NJ - September 1998",27,grunge,161440.00
44701,1,"Throwback Songs","With Arms Wide Open",43,grunge,278440.00
44702,1,Heavy,Heavy,18,grunge,169800.00
44703,1,AMERICA,"Rescue Me",52,grunge,217960.00
44704,1,"Move Me","Move Me",54,grunge,204029.00
44705,1,"Against The Wall (Acoustic Version)","Against The Wall - Acoustic Version",49,grunge,206824.00
44706,1,"3 Doors Down",Citizen/Soldier,48,grunge,232933.00
44707,1,"Waiting for the End","Waiting for the End",34,grunge,231680.00
44708,1,One-X,"Over and Over",55,grunge,191906.00
44709,1,"The Hunting Party","Mark the Graves",43,grunge,305013.00
44710,1,"Baptized (Deluxe Version)","I'll Fight",49,grunge,180733.00
44711,1,Hydrograd,"Song #3",61,grunge,256533.00
44712,1,"The Greatest Hits","Here Without You",55,grunge,235640.00
44713,1,"AB III",Isolation,46,grunge,253720.00
44714,1,"The Sound of Madness","Call Me",61,grunge,222200.00
44715,1,"Minutes to Midnight (Deluxe Edition)","In Between",37,grunge,196803.00
44716,1,"Live 8 (Live, July 2005)","In the End - Live at Live 8, Benjamin Franklin Parkway, Philadelphia, 2nd July 2005",30,grunge,259056.00
44717,1,Meteora,"Nobody's Listening",49,grunge,178866.00
44718,1,Connect,Gunfight,62,grunge,175720.00
44719,1,"Jar Of Flies","I Stay Away",62,grunge,254400.00
44720,1,One-X,"It's All Over",54,grunge,249320.00
44721,1,Dysfunction,Mudshovel,65,grunge,282093.00
44722,1,"Meteora (Bonus Edition)","From the Inside - Live LP Underground Tour 2003",46,grunge,175960.00
44723,1,"Hybrid Theory (20th Anniversary Edition)",Forgotten,47,grunge,194426.00
44724,1,Notorious,Notorious,58,grunge,170177.00
44725,1,"Phenomenon Of Life","My Saturation",26,grunge,212000.00
44726,1,"Lunch, Recess & Detention","Sex And Candy",59,grunge,172486.00
44727,1,"Year Of The Spider","Wasted Years",47,grunge,247040.00
44728,1,Ember,"Feed the Wolf",54,grunge,198040.00
44729,1,"Threat to Survival","State of My Head",64,grunge,205653.00
44730,1,"House of Gold & Bones, Part 1",Tired,56,grunge,251840.00
44731,1,"Jar Of Flies","Don't Follow",57,grunge,262133.00
44732,1,Gravity,"Not Enough",45,grunge,273626.00
44733,1,"AB III (Special Edition)","Wonderful Life",38,grunge,319586.00
44734,1,"Medicine At Midnight","Making A Fire",56,grunge,255106.00
44735,1,LIFERS,"Hold That Thought",27,grunge,199334.00
44736,1,"Dark Before Dawn","Breaking the Silence",54,grunge,181666.00
44737,1,Revelations,Revelations,56,grunge,252106.00
44738,1,"Jane's Addiction (Live)",1%,30,grunge,211037.00
44739,1,"Phobia (Explicit Version)",Breath,53,grunge,218466.00
44740,1,"No Fixed Address",Satellite,51,grunge,237746.00
44741,1,"Temple Of The Dog (Deluxe Edition)","Hunger Strike - 25th Anniversary Mix",62,grunge,246266.00
44742,1,"Throwing Copper","Selling The Drama",59,grunge,208293.00
44743,1,"Black Gives Way To Blue","Check My Brain",61,grunge,237906.00
44744,1,"The Devil In Our Wake (Radio Edit)","The Devil In Our Wake - Radio Edit",27,grunge,199908.00
44745,1,Bleach,"About A Girl",54,grunge,168428.00
44746,1,"Somewhere in the Stratosphere","Devour - Live from Washington State",27,grunge,236213.00
44747,1,"The Things We Think We're Missing","Cut Me Open",30,grunge,333493.00
44748,1,"Essential 90's","Inside Out",28,grunge,219480.00
44749,1,"Pure Frosting","Man (Opposable Thumb)",28,grunge,196266.00
44750,1,"Sparkle And Fade","Chemical Smile",29,grunge,109691.00
44751,1,"It's Not Over....The Hits So Far",September,48,grunge,243773.00
44752,1,"Nevermind (30th Anniversary Super Deluxe)","Smells Like Teen Spirit - Remastered 2021",49,grunge,300893.00
44753,1,"Transformers - The Album","What I've Done",31,grunge,205613.00
44754,1,"Transformers: Dark of the Moon - The Album","Iridescent (Version 2)",35,grunge,239706.00
44755,1,"Welcome to the Fall","All Is Numb",53,grunge,257866.00
44756,1,"Audio Secrecy (Special Edition)",Hesitate,50,grunge,256346.00
44757,1,"As Good As Dead","Bound For The Floor",66,grunge,222960.00
44758,1,"Dirt (2022 Remaster)","Rain When I Die (2022 Remaster)",58,grunge,361706.00
44759,1,"Gone (Deluxe Edition)",Unstoppable,49,grunge,220520.00
44760,1,"Phenomenon Of Life","Story Friendship Together",26,grunge,236399.00
44761,1,"Hybrid Theory",Forgotten,43,grunge,194426.00
44762,1,"Meteora (Bonus Edition)","Easier to Run - Live LP Underground Tour 2003",45,grunge,202466.00
44763,1,Ember,Tourniquet,54,grunge,249466.00
44764,1,Outsider,Infra-Red,58,grunge,230933.00
44765,1,"Tri-Polar (International Version)",Maybe,46,grunge,205253.00
44766,1,"Finding Beauty In Negative Spaces (Bonus Track Version)",Breakdown,60,grunge,209266.00
44767,1,"Three Days Grace","Just Like You",64,grunge,186893.00
44768,1,Blackbird,"Watch Over You",48,grunge,259133.00
44769,1,"This Is How The World Ends",Fukboi,51,grunge,159916.00
44770,1,"Black Gives Way To Blue","Black Gives Way To Blue",49,grunge,183560.00
44771,1,"Come Clean",Control,63,grunge,230066.00
44772,1,Ten,Once,58,grunge,231367.00
44773,1,"My Own Prison","What's This Life For",56,grunge,248226.00
44774,1,Blackbird,"Rise Today",45,grunge,261399.00
44775,1,Weathered,Weathered,55,grunge,330240.00
44776,1,"Wasting Light",Rope,61,grunge,259026.00
44777,1,"Ashes of Soma","Bedroom Walls",26,grunge,180845.00
44778,1,"There Is Nothing Left To Lose",Aurora,56,grunge,349680.00
44779,1,Facelift,"Bleed The Freak",60,grunge,242600.00
44780,1,"Blind Melon",Change,62,grunge,221866.00
44781,1,"The Things We Think We're Missing",Ella,29,grunge,89133.00
44782,1,"Kudos to You!","Crappy Ghost",27,grunge,146482.00
44783,1,"Finding Beauty In Negative Spaces (Bonus Track Version)","Rise Above This",59,grunge,203893.00
44784,1,"One Day Remains","Down To My Last",43,grunge,286466.00
44785,1,"Thank You",Plush,62,grunge,310400.00
44786,1,"William Shakespeare's Romeo & Juliet","Local God",27,grunge,235893.00
44787,1,II,"Lunatic To Love",27,grunge,177466.00
44788,1,"Somewhere in the Stratosphere","I Dare You - Live from Washington State",26,grunge,223520.00
44789,1,"Live At The Paradiso Amsterdam","The Dolphin's Cry - Live",27,grunge,277972.00
44790,1,"Attention Please","Attention Please",25,grunge,186226.00
44791,1,"The Matchbox Twenty Collection",Cold,27,grunge,194560.00
44792,1,"The Studio Album Collection","Save Me",26,grunge,213933.00
44793,1,"The Studio Album Collection","Sound of Madness",26,grunge,233986.00
44794,1,CYR,Adrennalynne,28,grunge,222093.00
44795,1,"The Studio Album Collection","Fly from the Inside",27,grunge,235026.00
44796,1,"Greatest Hits","King of New Orleans",27,grunge,247880.00
44797,1,"Neon Ballroom","Black Tangled Heart",26,grunge,273466.00
44798,1,"Best Of Live","Run To The Water",27,grunge,267306.00
44799,1,15,"Broken Glass",28,grunge,213293.00
